author_id,scholarly_output,citations_per_pub,most_recent_pub,citations,FWCI,h_index,FW_output_in_top,oldest_pub
6505926712,12,8.1,2022,97,1.44,10,2,1999
6505928427,2,5,2022,10,0.07,3,0,2002
6505929317,7,12.3,2017,86,0.56,7,0,2009
6505930060,1,1,2015,1,0,2,0,2003
6505930356,1,6,2012,6,0.38,5,0,2004
6505931040,24,18.7,2022,449,1.83,10,1,2016
6505932004,1,21,2013,21,1.21,4,0,2000
6505932025,9,7.4,2022,67,0.48,6,0,1997
6505933191,2,11.5,2012,23,0.58,18,0,2002
6505935861,1,14,2018,14,0.92,6,0,1996
6505936057,1,2,2021,2,1.13,7,0,2021
6505936534,3,3,2020,9,0.28,3,0,1998
6505938314,1,0,2013,0,0,8,0,2013
6505938314,4,1,2022,4,0.18,8,0,1998
6505944215,3,2.3,2017,7,0.1,5,1,2004
6505947509,2,16,2020,32,1.44,4,0,2001
6505948461,33,23.1,2022,762,0.92,15,2,2005
6505949295,3,3.3,2018,10,0.22,8,0,2001
6505952589,5,1.8,2019,9,0.14,5,2,2005
6505955548,2,1,2017,2,0,7,0,1999
6505956782,7,12.3,2022,86,0.76,11,0,1999
6505960720,9,2.3,2021,21,0.13,4,0,2013
6505962185,12,14.8,2021,178,0.84,14,0,1998
6505962974,1,4,2017,4,0.45,5,0,2017
6505963823,3,5.3,2018,16,0.4,6,0,2012
6505964853,10,16.1,2021,161,0.76,8,0,1996
6505965042,4,12.3,2019,49,0.84,24,4,2002
6505965991,1,24,2020,24,2.9,18,1,2020
6505969362,39,5.2,2022,204,0.52,14,1,2003
6505972133,1,76,2015,76,0.93,15,0,2015
6505973428,2,21,2019,42,0.88,5,0,2004
6505973586,1,6,2012,6,0.23,6,0,2000
6505973736,2,3,2020,6,0.17,3,0,2004
6505973932,7,7.6,2021,53,0.36,5,0,2004
6505975750,7,6.6,2021,46,0.59,10,0,1996
6505976662,29,29.3,2022,851,1.55,28,7,2015
6505982137,1,2,2013,2,0,1,0,2013
6505982552,5,11.2,2021,56,0.72,12,3,1998
6505984140,2,13,2014,26,1.26,5,0,1998
6505984293,1,1,2012,1,0.06,3,0,2012
6505987318,1,6,2018,6,0.58,1,0,2018
6505987727,1,0,2021,0,0,3,0,1997
6505992035,14,11.7,2021,164,0.8,5,2,2003
6505996315,33,9.4,2022,310,0.59,18,1,2002
6505997775,14,12.7,2022,178,1.53,11,5,1997
6506001293,37,15.3,2022,566,0.54,13,2,1999
6506003871,46,5.1,2022,235,0.31,18,4,2000
6506004033,4,10,2021,40,0.72,5,1,2000
6506006931,6,3.8,2021,23,0.65,11,0,2002
6506007218,5,0.2,2022,1,0.04,3,0,2000
6506007456,1,24,2020,24,2.9,11,1,2020
6506007667,13,9.5,2022,124,0.82,9,0,1997
6506010721,1,5,2013,5,0,1,0,1998
6506012382,1,0,2014,0,0,9,0,2014
6506012382,4,7,2019,28,0.26,9,2,2005
6506012489,2,0,2020,0,0,3,0,2003
6506017456,30,29.5,2020,886,1.83,17,8,2004
6506025577,1,3,2015,3,0.22,3,0,1998
6506025880,1,6,2013,6,0.52,7,0,1998
6506026364,49,8.2,2022,400,0.57,19,3,1996
6506027973,28,10.8,2022,303,0.61,13,1,2011
6506028070,7,8,2019,56,0.91,5,1,2004
6506028502,10,3.1,2021,31,0.37,7,0,2015
6506029213,6,14.2,2021,85,0.77,7,0,1997
6506031001,2,9.5,2021,19,0.58,14,0,2013
6506032174,3,0.3,2018,1,0.15,3,0,2004
6506033804,2,0,2019,0,0,13,3,2004
6506034311,5,2.4,2021,12,0.18,4,0,2004
6506034498,50,6.9,2022,346,0.54,22,1,1999
6506035362,12,2.7,2021,32,0.12,6,0,2003
6506037678,1,0,2022,0,0,12,0,2022
6506038079,10,13.3,2018,133,0.56,13,0,1996
6506038629,83,11.4,2022,950,0.93,24,6,2000
6506040054,2,5,2018,10,0.57,2,0,2015
6506042886,3,9,2019,27,1.18,13,0,1997
6506043853,2,6.5,2016,13,0.45,5,0,2014
6506044088,2,5,2015,10,0.33,7,0,1999
6506044403,7,5.1,2017,36,0.3,9,0,2008
6506049871,1,11,2015,11,0.8,9,0,1998
6506052973,7,12.4,2021,87,0.59,8,0,2001
6506053546,1,24,2012,24,0.35,3,0,2002
6506054015,1,0,2016,0,0,5,0,2001
6506055011,1,0,2018,0,0,1,0,2001
6506056767,13,9.5,2022,124,0.68,10,0,1998
6506057410,3,5,2020,15,1.08,7,1,2018
6506057410,3,5,2020,15,1.08,7,1,2018
6506059674,22,7.4,2022,162,0.9,9,4,2007
6506060617,1,1,2016,1,0,3,0,2016
6506062742,13,18.2,2022,237,0.61,7,0,1999
6506065675,21,9.8,2019,206,0.57,13,2,2010
6506066125,1,3,2017,3,0.31,3,0,2002
6506066447,13,8.5,2020,110,0.49,13,0,1998
6506068433,4,4.8,2022,19,0.38,4,0,2003
6506071723,2,5.5,2020,11,0.43,3,0,2012
6506074552,6,7,2022,42,0.48,5,0,1996
6506077066,2,1.5,2017,3,0.23,3,0,2003
6506079255,1,24,2012,24,0.63,5,0,2002
6506080409,22,10.3,2022,227,0.55,12,0,2003
6506080687,4,14,2018,56,0.67,7,0,2003
6506081813,5,1.6,2022,8,0.22,3,0,2004
6506083104,2,3,2022,6,0.47,13,0,2019
6506084878,5,6,2019,30,0.23,5,0,1998
6506085581,1,7,2014,7,0.2,6,0,2014
6506085738,5,3.4,2019,17,0.44,3,0,2004
6506087231,24,3.5,2021,83,0.25,6,0,2002
6506088352,26,18.5,2022,482,1.26,19,3,1998
6506089313,15,1.3,2022,19,1.29,4,2,2004
6506089547,1,2,2014,2,0,4,0,1996
6506095473,2,9.5,2012,19,0.54,5,0,2004
6506096188,1,4,2019,4,0.45,16,0,2019
6506101893,2,40,2017,80,0.79,6,0,2013
6506104212,1,1,2012,1,0,12,0,2006
6506105456,4,2,2022,8,0.23,4,1,2005
6506110463,2,13.5,2019,27,1.26,9,0,2013
6506111269,56,11.1,2022,622,0.84,18,4,2008
6506112654,10,4.6,2021,46,2.64,10,4,2000
6506114959,1,8,2018,8,0.65,20,0,2018
6506116572,2,1,2020,2,0.14,2,0,2011
6506117383,5,4,2016,20,0.24,5,0,2005
6506123115,1,4,2016,4,0.11,3,0,1999
6506125213,33,10.1,2022,334,1.1,12,4,1998
6506126250,1,1,2020,1,0.25,1,0,2020
6506128215,1,0,2018,0,0,4,0,2018
6506130502,36,15.1,2022,545,0.93,14,4,2000
6506132684,9,6.6,2022,59,0.68,6,2,1999
6506137534,27,10.8,2021,292,0.65,21,4,1999
6506139238,1,3,2014,3,0.27,11,1,2003
6506139653,1,17,2014,17,0.9,10,0,2009
6506140558,6,2.2,2022,13,0.6,4,0,2000
6506141752,26,7,2021,182,0.86,7,2,2002
6506142418,1,1,2012,1,0,2,0,1999
6506144520,13,13.1,2021,170,1.07,9,1,2010
6506147066,17,2.1,2022,36,0.24,4,0,2000
6506147480,1,7,2012,7,0.37,11,0,2012
6506149574,11,2.7,2022,30,0.52,8,0,2003
6506149896,1,4,2015,4,0.2,5,0,1996
6506150090,9,5.1,2022,46,0.44,15,0,2006
6506151209,1,3,2013,3,0,3,0,2013
6506152691,8,5,2022,40,0.38,10,0,2013
6506154297,3,5.7,2016,17,1.07,8,0,1999
6506155106,1,0,2021,0,0,2,1,2004
6506155987,10,3.1,2020,31,0.11,13,0,1998
6506156104,1,4,2018,4,0.47,2,0,2018
6506157622,8,4.9,2020,39,0.38,8,2,1997
6506160633,16,7.5,2021,120,0.42,11,0,1996
6506161905,1,3,2015,3,0.15,2,0,2004
6506162041,6,13.7,2018,82,0.99,11,1,2014
6506164669,1,0,2014,0,0,1,0,2014
6506169235,7,8.3,2022,58,0.59,6,0,1997
6506170243,10,12,2022,120,0.99,9,1,2011
6506170290,8,3.4,2022,27,0.51,5,0,1996
6506170426,1,0,2019,0,0,8,0,2019
6506171238,9,5.4,2022,49,0.25,5,0,1997
6506176103,20,3.3,2020,65,0.27,11,0,2005
6506177358,1,4,2013,4,0.9,1,0,2013
6506177844,127,23.6,2022,2993,2.28,38,37,2012
6506178284,1,6,2020,6,0.86,5,0,2020
6506179888,11,18.8,2022,207,2.21,14,4,1997
6506180438,8,10.5,2022,84,0.55,10,0,1996
6506181436,1,7,2018,7,0.68,5,0,2018
6506188890,1,22,2013,22,0.23,3,0,2001
6506192412,3,3.7,2016,11,0.18,5,0,2010
6506196299,7,29.9,2019,209,1.1,26,1,2014
6506196631,3,2.3,2022,7,0.77,9,2,1996
6506197459,53,8.8,2022,468,0.9,20,4,1996
6506199024,12,20.9,2021,251,1.91,20,2,2013
6506199024,1,32,2015,32,0.94,20,0,2015
6506201671,5,0.2,2020,1,0.02,3,0,2003
6506202108,1,0,2014,0,0,9,0,2014
6506202108,1,0,2015,0,0,9,0,2001
6506203228,1,32,2013,32,0.74,7,0,2002
6506203558,8,1.4,2022,11,0.49,3,0,2009
6506205654,6,9,2021,54,0.43,7,0,1998
6506208201,5,17,2021,85,3.92,8,3,2002
6506208501,1,6,2015,6,0.41,7,0,2015
6506208501,5,11.2,2021,56,0.54,7,0,2001
6506209790,31,8,2022,247,0.7,15,3,2001
6506210525,60,18.3,2022,1098,1.64,21,20,2006
6506211338,1,4,2018,4,0.73,2,0,2018
6506216161,1,0,2020,0,0,4,0,2006
6506223487,28,6.2,2022,174,0.45,8,0,2001
6506229114,1,3,2018,3,0.12,4,0,2018
6506230284,1,30,2013,30,2.41,20,6,2003
6506235881,58,12.7,2022,735,2.13,18,17,2005
6506235941,19,1.9,2022,37,0.84,5,1,2004
6506237929,1,10,2015,10,0.47,13,0,2009
6506238534,3,8.3,2018,25,0.3,2,0,2017
6506238746,1,8,2012,8,0.56,2,0,1999
6506240492,1,19,2012,19,0.81,7,0,2003
6506241628,3,1,2021,3,0.2,7,0,2020
6506242060,4,2.3,2014,9,0.41,2,0,2001
6506242318,12,7.1,2020,85,0.67,13,1,1996
6506242993,1,6,2016,6,0.87,14,0,2016
6506243054,10,15.5,2020,155,0.81,13,4,2003
6506249346,2,16.5,2018,33,0.9,3,0,2002
6506249436,1,15,2014,15,0.84,16,0,2014
6506253519,2,43,2015,86,2.79,5,2,2000
6506256176,5,2.2,2021,11,0.1,5,0,2003
6506258599,18,46.2,2022,831,2.87,25,8,2000
6506265764,6,2.2,2022,13,0.15,6,0,2010
6506268151,3,0.7,2014,2,0,1,0,2013
6506269108,1,1,2014,1,0.18,1,0,2014
6506269128,1,0,2018,0,0,3,0,2018
6506272169,9,7.7,2019,69,0.35,5,0,2003
6506277932,7,5.1,2021,36,0.27,5,0,1999
6506278020,1,0,2016,0,0,2,0,1996
6506279130,1,4,2012,4,0,5,0,2012
6506279708,15,13.7,2021,205,0.68,11,0,2004
6506283426,2,3,2019,6,0.29,4,0,1999
6506284725,28,22.4,2022,628,1.46,21,5,2000
6506285970,1,6,2013,6,0,13,0,2013
6506286940,13,39.3,2018,511,1.59,29,17,2001
6506288356,2,11,2013,22,0.71,6,0,2010
6506293939,1,34,2019,34,4.68,12,1,2019
6506294686,1,1,2019,1,0.16,2,0,2010
6506297891,10,12.1,2020,121,0.95,8,1,1999
6506298639,4,1.5,2017,6,0.05,11,1,2002
6506299628,9,20.4,2021,184,0.96,17,4,1997
6506300541,7,1,2021,7,0.15,5,1,2006
6506306371,1,8,2018,8,0.82,4,0,2018
6506307713,1,48,2015,48,1.48,6,0,2002
6506312498,19,68.9,2018,1310,3.48,38,6,2014
6506312841,4,17.3,2018,69,0.67,11,1,2000
6506313272,3,0,2017,0,0,7,0,2014
6506318856,27,4.9,2021,132,0.71,10,3,2002
6506320308,1,38,2012,38,0.74,6,0,2009
6506322301,19,3.3,2021,63,0.19,9,1,1996
6506322660,5,3.6,2020,18,0.18,6,0,1999
6506328846,14,21.4,2020,299,1.15,19,4,1997
6506330635,8,23.5,2021,188,1.57,15,2,2003
6506332916,5,2,2015,10,0.16,3,0,1996
6506333225,2,10.5,2019,21,0.6,12,0,2017
6506334689,1,6,2016,6,0.45,1,0,2016
6506336441,41,11,2022,449,0.89,15,3,2005
6506340281,1,1,2015,1,0,1,0,2001
6506340773,1,1,2020,1,0.25,1,0,2020
6506342530,1,0,2013,0,0,3,0,2010
6506344171,2,58,2016,116,3.49,6,3,2008
6506347187,1,13,2018,13,0.53,17,3,2000
6506352053,1,9,2014,9,0,2,0,2003
6506361433,1,8,2015,8,0.13,8,0,2015
6506361611,11,5.7,2019,63,0.47,12,0,2000
6506364803,2,6,2021,12,0.58,5,0,2017
6506365536,3,13.7,2018,41,0.42,8,0,2001
6506366305,1,3,2014,3,0.11,4,0,2014
6506367383,6,3.8,2022,23,0.64,22,0,2018
6506373070,1,8,2014,8,0.86,2,0,2014
6506373582,4,34.5,2018,138,0.83,10,0,1999
6506375539,1,12,2014,12,1.08,1,0,2014
6506376682,4,1.8,2016,7,0.24,3,0,1998
6506377069,1,1,2016,1,0.45,1,0,2002
6506377553,12,6.3,2021,75,0.45,9,0,2002
6506379737,1,99,2013,99,2.53,7,3,2006
6506381219,1,10,2013,10,0.45,16,0,2009
6506381219,1,8,2014,8,0.35,16,0,2014
6506382335,4,5.8,2017,23,0.6,9,1,2005
6506385182,2,23,2012,46,1.25,24,1,2004
6506386011,1,0,2013,0,0,7,0,2013
6506388326,3,4,2021,12,0.03,3,0,2004
6506389371,19,9.9,2022,188,1.07,14,5,1997
6506392026,7,6.1,2020,43,0.58,11,0,2003
6506393179,3,1.3,2022,4,0.41,1,0,2014
6506393688,22,9.9,2021,218,0.59,16,1,1998
6506393844,1,8,2017,8,0.27,2,0,2017
6506394053,10,11.6,2021,116,0.92,6,2,2009
6506395573,1,0,2018,0,0,8,0,2018
6506397501,1,1,2012,1,0.13,6,0,1996
6506397580,5,1.4,2021,7,0.12,6,1,1997
6506398032,1,0,2012,0,0,7,0,2012
6506402335,1,2,2021,2,0.61,28,10,2002
6506402426,1,120,2014,120,2.5,45,1,2014
6506403698,16,10.8,2022,173,0.7,7,0,2011
6506404807,2,8,2021,16,0.73,5,0,2002
6506405780,59,5.9,2022,346,0.54,12,1,2009
6506406600,1,48,2014,48,0.58,5,0,2014
6506407357,1,3,2014,3,0.32,4,0,2014
6506407426,10,6.7,2022,67,0.34,6,0,1999
6506407976,2,7.5,2015,15,0.41,3,0,2000
6506410551,1,0,2016,0,0,2,0,2016
6506414270,2,47.5,2020,95,1.65,2,0,2013
6506416147,8,7.4,2013,59,0.27,9,0,2011
6506420763,1,0,2018,0,0,3,0,2018
6506422875,8,4.9,2021,39,0.47,5,0,2001
6506423684,31,9.7,2022,302,1.13,16,6,2001
6506424308,9,5.2,2022,47,0.46,7,0,2000
6506426189,10,27.3,2022,273,0.86,15,2,1997
6506428766,3,11.3,2015,34,0.61,8,0,1997
6506429060,1,6,2020,6,0.86,7,0,2020
6506430731,5,1.6,2022,8,0.23,3,0,2001
6506431037,8,2.6,2020,21,0.29,6,0,1996
6506431331,15,11.6,2022,174,1.01,8,2,2008
6506434930,9,4.3,2022,39,0.49,6,0,2000
6506436869,1,35,2012,35,2.39,15,1,2004
6506437094,27,8.8,2022,238,0.61,16,3,2001
6506440844,1,0,2013,0,0,5,0,1997
6506441133,3,23.7,2013,71,0.76,9,0,2011
6506443620,4,18.8,2020,75,1.12,18,0,2012
6506448483,5,1,2018,5,0.04,2,0,2002
6506451268,10,3.2,2022,32,0.3,8,0,2003
6506452757,2,33,2013,66,1.27,15,0,2000
6506453312,1,0,2012,0,0,0,0,2012
6506454395,1,7,2012,7,0.3,12,0,2012
6506455300,1,7,2017,7,0.31,5,0,2007
6506455996,1,4,2014,4,0.28,1,0,2014
6506456387,22,17.6,2021,387,1.22,12,2,1996
6506458661,1,3,2019,3,0.68,3,0,2003
6506459558,1,48,2015,48,2.24,8,0,2005
6506462613,2,12.5,2015,25,0.47,5,0,2000
6506465148,8,1.6,2021,13,0.27,4,0,1998
6506466751,2,1,2021,2,0.31,10,5,2008
6506468698,1,4,2017,4,0.41,5,0,2017
6506469706,1,8,2016,8,0.58,2,0,2016
6506470274,23,7.9,2022,182,0.61,11,1,2001
6506471962,56,11.9,2022,669,0.85,24,3,2013
6506472168,24,3.2,2020,76,0.25,7,0,1997
6506474850,2,6.5,2019,13,0.66,2,0,2012
6506475198,5,6.2,2020,31,0.68,7,0,1997
6506476404,3,4,2019,12,0.34,6,0,2011
6506477627,11,3.6,2022,40,1.07,4,1,1999
6506479576,3,20,2019,60,1.77,3,2,2011
6506479802,31,12.4,2022,384,0.8,17,3,1998
6506480524,1,3,2012,3,0,3,0,1998
6506484414,1,1,2021,1,0.28,1,0,2021
6506484520,1,0,2020,0,0,0,0,1999
6506485125,7,4.1,2021,29,0.33,12,1,2002
6506485375,16,5.4,2021,87,0.36,6,0,2011
6506485911,2,5,2021,10,0.48,3,0,2017
6506486828,6,11.8,2019,71,0.76,10,0,1997
6506488057,3,4.3,2022,13,0.37,2,0,2018
6506489097,1,4,2014,4,0.77,7,0,2014
6506489097,1,33,2013,33,2.08,7,0,2013
6506489954,9,17.1,2022,154,0.67,5,1,2002
6506490194,1,8,2016,8,0.3,14,0,2007
6506493453,8,4.5,2021,36,0.26,8,0,2001
6506494217,1,47,2013,47,0.5,13,0,2003
6506496675,5,11.4,2019,57,0.76,7,0,2015
6506499666,1,19,2013,19,0.44,8,0,2002
6506501450,1,4,2013,4,0.9,8,0,2013
6506501673,21,8.2,2022,172,0.73,10,1,1996
6506506883,18,5.9,2022,106,0.35,12,0,1998
6506507663,2,6.5,2014,13,0,9,0,2014
6506510856,3,8.3,2022,25,1.06,20,0,2015
6506512123,5,15.8,2020,79,0.56,12,0,2004
6506512440,1,3,2013,3,0.13,3,0,2000
6506519815,9,12.6,2022,113,1.24,12,0,2002
6506521014,1,4,2018,4,0.27,10,1,2006
6506521070,10,10.5,2022,105,0.91,7,2,1996
6506522157,1,12,2020,12,1.7,12,0,2020
6506524105,11,6.7,2020,74,0.89,7,2,1998
6506524159,1,31,2020,31,2.98,1,1,2020
6506526195,1,29,2012,29,0.77,4,0,2012
6506526460,3,1.3,2018,4,0.13,10,1,1996
6506529933,2,8.5,2016,17,1.01,6,0,2001
6506531405,41,6.4,2022,263,0.71,13,4,2000
6506532215,6,2.8,2019,17,0.53,5,1,2008
6506534676,2,0,2022,0,0,8,4,2003
6506535936,22,10.4,2021,228,0.74,13,1,2003
6506536253,5,2,2020,10,0.35,10,0,2018
6506539561,1,16,2012,16,0.48,2,0,1996
6506539662,52,11,2021,574,0.6,17,6,2001
6506539749,2,5.5,2019,11,0.44,1,0,2016
6506540836,22,19.3,2022,424,1.41,12,4,1997
6506540946,4,12.3,2015,49,0.45,4,0,1997
6506543004,2,3,2012,6,0.17,3,0,2003
6506543947,1,1,2018,1,0.63,1,0,2003
6506544702,2,5.5,2014,11,0.3,6,0,2005
6506546448,3,6.3,2013,19,0.42,6,0,2003
6506548122,7,9.7,2022,68,1.33,8,1,2000
6506548368,4,3.3,2017,13,0.14,5,0,1997
6506551608,1,4,2018,4,0.42,2,0,2006
6506553097,5,18,2022,90,0.66,6,0,2012
6506555949,11,3.2,2022,35,0.46,6,0,2009
6506558638,1,12,2014,12,0.61,9,1,1998
6506560714,4,5.3,2016,21,0.26,8,0,1996
6506561367,26,15.9,2022,414,0.82,18,3,1996
6506562415,2,4,2017,8,0.28,2,0,2016
6506563995,5,5.4,2018,27,0.45,6,0,2003
6506564572,1,22,2012,22,0.27,12,0,2008
6506567764,1,35,2012,35,2.37,48,0,2012
6506568002,40,17.2,2022,686,0.72,22,2,2000
6506571157,3,0.3,2022,1,0.1,1,0,2017
6506574009,5,15.2,2017,76,0.61,10,0,1997
6506577069,1,0,2019,0,0,12,0,2019
6506580235,2,12,2017,24,0.6,3,0,1997
6506580851,1,2,2017,2,0.25,6,0,1996
6506583503,5,5.6,2020,28,0.3,7,1,1998
6506584683,5,3.2,2020,16,0.29,6,0,2013
6506587454,5,1.4,2021,7,0.19,3,0,1999
6506590087,7,1.4,2022,10,0.34,2,0,2014
6506592419,22,10.1,2022,223,0.81,13,3,1998
6506592505,2,1.5,2022,3,0.1,5,0,2002
6506592526,1,12,2014,12,0.79,8,0,2004
6506594382,37,7.7,2022,284,0.64,13,2,1999
6506601415,1,11,2016,11,0.34,6,0,2002
6506603406,4,11.8,2022,47,1.15,5,0,1999
6506604573,1,1,2022,1,5.7,2,1,2022
6506606240,21,14.4,2022,303,0.88,14,3,2004
6506606834,11,23.4,2022,257,1.16,10,3,1996
6506607410,13,8.7,2022,113,0.52,14,0,2003
6506608030,2,11,2012,22,0.19,9,0,2001
6506609305,5,0.4,2019,2,0.05,4,0,2008
6506609474,3,12,2020,36,0.63,8,1,2001
6506612288,3,23.7,2019,71,0.47,5,0,2004
6506614597,11,2.3,2021,25,0.37,7,0,1999
6506618320,1,1,2013,1,0,1,0,2004
6506618910,1,32,2014,32,0.88,17,0,2001
6506620780,17,12.6,2021,214,0.64,16,1,1999
6506621013,1,0,2012,0,0,1,0,2005
6506624141,3,7,2018,21,0.5,9,0,2007
6506625549,1,1,2020,1,0.11,3,0,2020
6506626795,14,7.4,2021,104,0.35,13,0,2000
6506628226,7,22,2022,154,1.6,15,2,2018
6506630648,6,7.2,2021,43,0.49,5,0,2000
6506631155,8,5.4,2021,43,0.35,6,0,1998
6506632890,9,2.9,2022,26,0.19,11,0,2007
6506635065,2,1,2019,2,0.06,1,0,2016
6506640298,8,3.9,2021,31,0.69,4,0,2003
6506641654,2,0,2019,0,0,3,0,2018
6506643397,4,7.3,2018,29,0.61,7,1,2003
6506644040,24,25.3,2022,607,1.78,17,6,2012
6506645666,2,6,2016,12,0.29,5,0,2016
6506646905,21,8.5,2021,178,0.46,13,0,2004
6506648998,6,4.3,2021,26,0.3,9,0,1996
6506649839,17,10.8,2021,183,0.74,12,1,2004
6506650045,15,4.2,2021,63,0.98,4,3,2012
6506650934,1,1,2019,1,0.06,5,0,2008
6506652892,2,2,2021,4,0.36,4,0,2002
6506653063,3,1,2021,3,0.13,1,0,1998
6506656553,10,21.6,2014,216,0.85,14,1,1997
6506657110,10,17.1,2020,171,0.43,7,0,2002
6506657304,2,0.5,2022,1,0.04,4,0,1999
6506657852,1,0,2012,0,0,0,0,2011
6506659195,4,17.3,2018,69,0.92,11,0,2008
6506659945,8,12.5,2022,100,0.64,5,0,2012
6506662586,2,0,2016,0,0,0,0,2004
6506662713,4,1.3,2021,5,0.27,5,0,2006
6506664791,1,0,2019,0,0,2,0,2019
6506666678,9,8.9,2021,80,0.48,10,0,2000
6506667502,82,14.8,2022,1215,1.07,22,9,2001
6506670603,1,0,2014,0,0,11,0,2004
6506674904,2,0.5,2022,1,0.14,12,0,1999
6506675064,169,29.4,2022,4970,4.78,49,81,2000
6506677077,1,1,2016,1,0,4,0,1999
6506677925,1,6,2014,6,0.11,2,0,1999
6506677999,17,3.5,2022,59,0.33,7,0,2009
6506678167,1,37,2015,37,1.13,6,0,2003
6506678167,6,1.2,2022,7,0.2,6,0,2003
6506679567,3,6,2015,18,0.1,7,0,2004
6506680308,2,0,2018,0,0,1,0,2016
6506683323,41,9.9,2022,407,0.52,19,1,2003
6506687689,4,7,2013,28,0.2,4,1,2000
6506688007,5,6,2021,30,0.56,5,1,1997
6506688399,36,12.8,2022,461,0.75,21,4,2001
6506689972,1,12,2014,12,0.28,2,0,1997
6506690384,17,6.6,2022,112,0.45,9,0,2004
6506690415,16,7.1,2022,113,0.32,8,0,2000
6506693330,21,12.2,2022,257,1.13,12,3,1997
6506696172,32,6.5,2022,207,0.41,14,0,2001
6506696935,1,4,2014,4,0.22,1,0,2014
6506697065,37,8.7,2022,321,1.33,13,5,2016
6506698354,1,0,2019,0,0,1,0,2019
6506700151,7,13.6,2019,95,0.53,7,1,2003
6506703853,8,1.5,2021,12,1.26,3,2,2015
6506703969,10,18.8,2021,188,0.78,9,0,1997
6506705746,15,12.9,2022,194,0.59,13,0,1999
6506709319,1,0,2016,0,0,1,0,1997
6506711530,3,11.3,2014,34,0.55,5,0,1996
6506712256,1,20,2017,20,0.54,2,0,2017
6506715655,2,1.5,2017,3,0.06,3,0,1998
6506715734,2,0,2018,0,0,7,0,2015
6506716141,2,60,2013,120,3.12,22,6,2004
6506717804,26,2,2022,53,0.35,6,0,2000
6506718707,4,24.5,2021,98,0.98,3,0,2014
6506722285,14,4,2021,56,0.19,6,0,1997
6506722922,26,4.8,2022,124,0.27,10,1,1998
6506723288,7,4.1,2022,29,0.63,7,1,2001
6506725159,2,5.5,2021,11,0.72,11,0,2007
6506725400,1,0,2021,0,0,4,0,1998
6506727504,5,10.4,2019,52,0.85,7,1,1996
6506727884,5,20,2014,100,1.08,10,1,2008
6506728773,1,6,2015,6,0.2,7,0,2015
6506729072,20,17,2021,339,0.89,9,1,1999
6506735854,1,2,2014,2,0,11,0,2004
6506736956,1,4,2013,4,0,2,0,2000
6506739471,1,5,2013,5,0.63,12,0,2011
6506739479,4,5,2022,20,0.33,6,0,2002
6506747320,3,4.3,2020,13,0.2,12,0,2013
6506748748,4,3.8,2022,15,0.11,5,0,1998
6506750078,18,3.8,2021,69,0.68,5,2,2008
6506750215,1,0,2018,0,0,6,0,2018
6506750498,6,2.2,2020,13,0.15,7,0,2003
6506752191,15,20.6,2022,309,1.28,16,3,2012
6506753404,36,6.8,2021,245,1.16,10,5,1999
6506754178,1,4,2014,4,0,14,0,2007
6506754864,6,11.5,2021,69,0.89,6,2,2001
6506755726,8,8.3,2022,66,2.04,4,2,2009
6506758682,29,4.3,2021,124,0.3,9,0,2003
6506759491,45,14.1,2022,636,1.1,15,4,2003
6506760915,2,1.5,2020,3,0.19,1,0,1997
6506761097,20,3.2,2021,63,0.24,5,0,2002
6506764001,5,8.8,2021,44,0.47,6,0,1998
6506765114,1,5,2018,5,0.45,8,0,2018
6506766988,1,0,2020,0,0,6,0,2003
6506768969,2,13.5,2017,27,0.82,5,0,1997
6506770757,23,4,2022,91,0.84,9,1,2000
6506771518,2,3,2018,6,0.38,5,1,2002
6506771989,1,64,2012,64,5.43,23,5,2007
6506777249,4,3.8,2019,15,0.38,6,0,2000
6506777679,2,1,2020,2,0.13,4,0,2019
6506778558,18,15,2021,270,1.05,11,2,2003
6506781216,1,0,2012,0,0,1,0,2004
6506783941,6,7.3,2021,44,0.94,12,1,2003
6506788332,1,578,2016,578,16.74,20,1,2016
6506791678,8,5.5,2022,44,0.53,11,0,2000
6506794234,2,4,2020,8,0.37,6,0,2018
6506794290,16,6.2,2022,99,0.78,12,2,1999
6506796915,2,2,2020,4,0.18,3,0,2019
6506797361,5,5.6,2019,28,0.27,5,0,1998
6506799284,28,4.2,2022,117,0.49,8,1,2003
6506799742,14,39.7,2022,556,2.7,14,1,2017
6506799742,8,19.4,2016,155,0.96,14,1,2010
6506800526,9,0.2,2018,2,0.03,4,0,1999
6506801932,6,9.5,2019,57,0.52,9,0,1996
6506802011,12,4.5,2022,54,1.71,7,3,2005
6506805718,1,0,2015,0,0,1,0,2015
6506805819,1,9,2020,9,0.71,10,1,1997
6506806210,4,16.5,2017,66,0.98,10,0,2014
6506810855,5,2.4,2021,12,0.24,2,0,2011
6506812036,2,3.5,2019,7,0.23,3,1,2003
6506814388,1,5,2018,5,0.7,5,1,1997
6506817367,17,13,2022,221,0.66,9,2,2004
6506819134,2,5,2020,10,0.26,6,0,2006
6506823596,41,7.1,2022,290,0.51,13,3,2003
6506823596,1,0,2021,0,0,13,0,2021
6506826938,20,9.3,2022,185,0.41,16,1,2000
6506827094,3,9,2022,27,0.24,2,0,1996
6506827998,1,0,2012,0,0,2,0,1997
6506830381,202,5.6,2022,1137,1.59,17,26,2000
6506830779,11,9.7,2021,107,0.85,4,1,2012
6506830898,9,4.1,2018,37,0.45,7,0,1999
